CO,POLICYNO,RECTYP,ACTYR,ACTMO,DEPEFFYR,DEPEFFMO,DEPEFFDAY,DEPLDGYR,DEPLDGMO,DEPLDGDAY,DEPAMOUNT,PREMIND
GALIC,2035798,24,2018,6,2018,6,28,2018,6,28,-636.07,S
GALIC,2035798,24,2018,6,2018,6,26,2018,6,28,0,S
GALIC,2035951,24,2018,6,2018,6,1,2018,6,1,-976.76,S
GALIC,2036004,24,2018,6,2018,6,5,2018,6,5,-993.63,S
GALIC,2036068,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2036068,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2036091,24,2018,6,2018,6,25,2018,6,25,-62450.57,S
GALIC,2036091,24,2018,6,2018,6,4,2018,6,4,300,P
GALIC,2036160,24,2018,6,2018,6,27,2018,6,27,-258.31,S
GALIC,2036299,24,2018,6,2018,6,7,2018,6,7,-6670.58,S
GALIC,2036309,24,2018,6,2018,6,13,2018,6,13,138,P
GALIC,2036379,24,2018,6,2018,6,28,2018,6,28,5,P
GALIC,2036379,24,2018,6,2018,6,18,2018,6,18,5,P
GALIC,2036492,24,2018,6,2018,6,25,2018,6,25,100,P
GALIC,2036492,24,2018,6,2018,6,11,2018,6,11,100,P
GALIC,2036545,24,2018,6,2018,6,22,2018,6,22,35,P
GALIC,2036545,24,2018,6,2018,6,11,2018,6,11,35,P
GALIC,2036682,24,2018,6,2018,6,29,2018,6,29,60,P
GALIC,2036682,24,2018,6,2018,6,18,2018,6,18,60,P
GALIC,2036900,24,2018,6,2018,6,29,2018,6,29,50,P
GALIC,2036900,24,2018,6,2018,6,15,2018,6,15,50,P
GALIC,2036900,24,2018,6,2018,6,1,2018,6,1,50,P
GALIC,2037024,24,2018,6,2018,6,29,2018,6,29,-30.89,S
GALIC,2037209,24,2018,6,2018,6,19,2018,6,19,30,P
GALIC,2037209,24,2018,6,2018,6,5,2018,6,5,30,P
GALIC,2037259,24,2018,6,2018,6,27,2018,6,27,-805.12,S
GALIC,2037370,24,2018,6,2018,6,22,2018,6,22,37.5,P
GALIC,2037370,24,2018,6,2018,6,8,2018,6,8,37.5,P
GALIC,2037426,24,2018,6,2018,6,27,2018,6,27,10,P
GALIC,2037426,24,2018,6,2018,6,13,2018,6,13,10,P
GALIC,2037506,24,2018,6,2018,6,29,2018,6,29,100,P
GALIC,2037506,24,2018,6,2018,6,4,2018,6,4,100,P
GALIC,2037576,24,2018,6,2018,6,24,2018,6,25,-2047.02,S
GALIC,2037609,24,2018,6,2018,6,27,2018,6,27,288.8,P
GALIC,2037609,24,2018,6,2018,6,22,2018,6,22,230.71,P
GALIC,2037874,24,2018,6,2018,6,19,2018,6,19,45.13,P
GALIC,2037874,24,2018,6,2018,6,6,2018,6,6,180.52,P
GALIC,2037874,24,2018,6,2018,6,5,2018,6,5,45.13,P
GALIC,2037890,24,2018,6,2018,6,21,2018,6,21,-3252.34,S
GALIC,2037912,24,2018,6,2018,6,6,2018,6,6,100,P
GALIC,2038213,24,2018,6,2018,6,27,2018,6,27,-2414.08,S
GALIC,2038418,24,2018,6,2018,6,1,2018,6,1,-1190.22,S
GALIC,2038436,24,2018,6,2018,6,19,2018,6,19,255,P
GALIC,2038436,24,2018,6,2018,6,6,2018,6,6,255,P
GALIC,2038450,24,2018,6,2018,6,27,2018,6,27,-391,S
GALIC,2038671,24,2018,6,2018,6,8,2018,6,8,150,P
GALIC,2038671,24,2018,6,2018,5,29,2018,6,27,4310.27,N
GALIC,2038707,24,2018,6,2018,6,28,2018,6,28,50,P
GALIC,2039305,24,2018,6,2018,6,29,2018,6,29,25,P
GALIC,2039305,24,2018,6,2018,6,22,2018,6,22,25,P
GALIC,2039305,24,2018,6,2018,6,15,2018,6,15,25,P
GALIC,2039305,24,2018,6,2018,6,8,2018,6,8,25,P
GALIC,2039305,24,2018,6,2018,6,4,2018,6,4,25,P
GALIC,2039327,24,2018,6,2018,6,19,2018,6,19,-520.01,S
GALIC,2039388,24,2018,6,2018,6,18,2018,6,18,-316.48,S
GALIC,2039532,24,2018,6,2018,6,14,2018,6,14,100,P
GALIC,2039532,24,2018,6,2018,6,1,2018,6,1,100,P
GALIC,2039567,24,2018,6,2018,6,29,2018,6,29,500,P
GALIC,2039567,24,2018,6,2018,6,15,2018,6,15,500,P
GALIC,2039918,24,2018,6,2018,6,20,2018,6,20,155,P
GALIC,2039918,24,2018,6,2018,6,5,2018,6,5,31,P
GALIC,2039934,24,2018,6,2018,6,11,2018,6,11,200,P
GALIC,2039972,24,2018,6,2018,6,27,2018,6,27,-3312.71,S
GALIC,2040171,24,2018,6,2018,6,13,2018,6,13,48,P
GALIC,2040196,24,2018,6,2018,6,25,2018,6,25,66,P
GALIC,2040253,24,2018,6,2018,6,15,2018,6,15,-155.94,S
GALIC,2040533,24,2018,6,2018,6,13,2018,6,13,50,P
GALIC,2040844,24,2018,6,2018,6,11,2018,6,11,150,P
GALIC,2040897,24,2018,6,2018,6,27,2018,6,27,-112.06,S
GALIC,2041065,24,2018,6,2018,6,19,2018,6,19,37.92,P
GALIC,2041065,24,2018,6,2018,6,6,2018,6,6,151.68,P
GALIC,2041065,24,2018,6,2018,6,5,2018,6,5,37.92,P
GALIC,2041214,24,2018,6,2018,6,17,2018,6,18,-200,S
GALIC,2041286,24,2018,6,2018,6,21,2018,6,21,-1322.75,S
GALIC,2041335,24,2018,6,2018,6,28,2018,6,28,125,P
GALIC,2041335,24,2018,6,2018,6,18,2018,6,18,125,P
GALIC,2041425,24,2018,6,2018,6,6,2018,6,6,-458.34,S
GALIC,2041443,24,2018,6,2018,6,4,2018,6,4,2000,P
GALIC,2041451,24,2018,6,2018,6,25,2018,6,25,50,P
GALIC,2041451,24,2018,6,2018,6,12,2018,6,12,50,P
GALIC,2041472,24,2018,6,2018,6,27,2018,6,27,-108.84,S
GALIC,2041512,24,2018,6,2018,6,22,2018,6,22,400,P
GALIC,2041512,24,2018,6,2018,6,8,2018,6,8,400,P
GALIC,2041613,24,2018,6,2018,6,27,2018,6,27,50,P
GALIC,2041613,24,2018,6,2018,6,21,2018,6,21,100,P
GALIC,2041613,24,2018,6,2018,6,15,2018,6,15,1377.63,P
GALIC,2041623,24,2018,6,2018,6,1,2018,6,17,0,S
GALIC,2041623,24,2018,6,2018,6,1,2018,6,1,-1135.18,S
GALIC,2041686,24,2018,6,2018,6,25,2018,6,25,114,P
GALIC,2041808,24,2018,6,2018,6,19,2018,6,19,-8453.64,S
GALIC,2041869,24,2018,6,2018,6,1,2018,6,1,-165.97,S
GALIC,2041899,24,2018,6,2018,6,22,2018,6,22,100,P
GALIC,2041899,24,2018,6,2018,6,8,2018,6,8,100,P
GALIC,2041902,24,2018,6,2018,6,11,2018,6,11,200,P
GALIC,2042177,24,2018,6,2018,6,5,2018,6,5,-2785.99,S
GALIC,2042202,24,2018,6,2018,6,19,2018,6,19,36.5,P
GALIC,2042202,24,2018,6,2018,6,5,2018,6,5,36.5,P
GALIC,2042346,24,2018,6,2018,6,26,2018,6,26,200,P
GALIC,2042346,24,2018,6,2018,6,7,2018,6,7,200,P
GALIC,2042661,24,2018,6,2018,6,18,2018,6,18,23.08,P
GALIC,2042661,24,2018,6,2018,6,4,2018,6,4,23.08,P
GALIC,2042747,24,2018,6,2018,6,18,2018,6,18,23.08,P
GALIC,2042747,24,2018,6,2018,6,4,2018,6,4,23.08,P
GALIC,2042778,24,2018,6,2018,6,28,2018,6,28,53,P
GALIC,2042778,24,2018,6,2018,6,14,2018,6,14,53,P
GALIC,2042778,24,2018,6,2018,6,4,2018,6,4,53,P
GALIC,2042958,24,2018,6,2018,6,20,2018,6,20,400,P
GALIC,2042958,24,2018,6,2018,6,5,2018,6,5,400,P
GALIC,2042985,24,2018,6,2018,6,14,2018,6,14,173,P
GALIC,2042985,24,2018,6,2018,6,1,2018,6,1,173,P
GALIC,2043115,24,2018,6,2018,6,26,2018,6,26,110,P
GALIC,2043115,24,2018,6,2018,6,12,2018,6,12,110,P
GALIC,2043120,24,2018,6,2018,6,22,2018,6,22,25,P
GALIC,2043120,24,2018,6,2018,6,8,2018,6,8,25,P
GALIC,2043218,24,2018,6,2018,6,1,2018,6,1,-72.82,S
GALIC,2043228,24,2018,6,2018,6,11,2018,6,11,350,P
GALIC,2043285,24,2018,6,2018,6,6,2018,6,6,50,P
GALIC,2043306,24,2018,6,2018,6,22,2018,6,22,-700,S
GALIC,2043483,24,2018,6,2018,6,8,2018,6,8,125,P
GALIC,2043494,24,2018,6,2018,6,1,2018,6,13,-1528.89,S
GALIC,2043591,24,2018,6,2018,6,22,2018,6,22,400,P
GALIC,2043591,24,2018,6,2018,6,8,2018,6,8,400,P
GALIC,2043625,24,2018,6,2018,6,27,2018,6,27,50,P
GALIC,2043625,24,2018,6,2018,6,11,2018,6,11,50,P
GALIC,2043835,24,2018,6,2018,6,27,2018,6,27,100,P
GALIC,2043835,24,2018,6,2018,6,11,2018,6,11,100,P
GALIC,2043854,24,2018,6,2018,6,27,2018,6,27,50,P
GALIC,2043854,24,2018,6,2018,6,11,2018,6,11,50,P
GALIC,2043946,24,2018,6,2018,6,22,2018,6,22,30,P
GALIC,2043946,24,2018,6,2018,6,7,2018,6,7,30,P
GALIC,2044110,24,2018,6,2018,6,27,2018,6,27,-1290.76,S
GALIC,2044114,24,2018,6,2018,6,7,2018,6,7,-6722.04,S
GALIC,2044145,24,2018,6,2018,6,15,2018,6,15,-148.57,S
GALIC,2044172,24,2018,6,2018,6,15,2018,6,15,-77.9,S
GALIC,2044405,24,2018,6,2018,6,28,2018,6,28,50,P
GALIC,2044405,24,2018,6,2018,6,18,2018,6,18,50,P
GALIC,2044547,24,2018,6,2018,6,22,2018,6,22,100,P
GALIC,2044547,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2044728,24,2018,6,2018,6,15,2018,6,15,-2245.72,S
GALIC,2044879,24,2018,6,2018,6,5,2018,6,5,-1777.35,S
GALIC,2044886,24,2018,6,2018,6,20,2018,6,20,25,P
GALIC,2044935,24,2018,6,2018,6,5,2018,6,5,-76.63,S
GALIC,2044945,24,2018,6,2018,6,26,2018,6,26,100,P
GALIC,2044968,24,2018,6,2018,6,26,2018,6,26,60,P
GALIC,2045138,24,2018,6,2018,6,10,2018,6,11,-2822.89,S
GALIC,2045197,24,2018,6,2018,6,29,2018,6,29,75,P
GALIC,2045197,24,2018,6,2018,6,25,2018,6,25,25,P
GALIC,2045197,24,2018,6,2018,6,8,2018,6,8,25,P
GALIC,2045405,24,2018,6,2018,6,27,2018,6,27,-408.41,S
GALIC,2045456,24,2018,6,2018,6,22,2018,6,22,50,P
GALIC,2045456,24,2018,6,2018,6,7,2018,6,7,50,P
GALIC,2045545,24,2018,6,2018,6,15,2018,6,15,-1000,S
GALIC,2045638,24,2018,6,2018,6,6,2018,6,6,1000,P
GALIC,2045693,24,2018,6,2018,6,13,2018,6,13,48,P
GALIC,2045718,24,2018,6,2018,6,27,2018,6,27,-89.78,S
GALIC,2045796,24,2018,6,2018,6,18,2018,6,18,75,P
GALIC,2045894,24,2018,6,2018,6,26,2018,6,26,39,P
GALIC,2045894,24,2018,6,2018,6,19,2018,6,19,39,P
GALIC,2045894,24,2018,6,2018,6,12,2018,6,12,39,P
GALIC,2045894,24,2018,6,2018,6,5,2018,6,5,39,P
GALIC,2045966,24,2018,6,2018,6,18,2018,6,18,200,P
GALIC,2045966,24,2018,6,2018,6,1,2018,6,1,200,P
GALIC,2046187,24,2018,6,2018,6,4,2018,6,4,-1875,S
GALIC,2046344,24,2018,6,2018,6,6,2018,6,6,1000,P
GALIC,2046439,24,2018,6,2018,6,18,2018,6,18,200,P
GALIC,2046439,24,2018,6,2018,6,11,2018,6,11,100,P
GALIC,2046646,24,2018,6,2018,6,7,2018,6,7,-979.83,S
GALIC,2046679,24,2018,6,2018,6,1,2018,6,1,-112.49,S
GALIC,2046687,24,2018,6,2018,6,10,2018,6,11,-100,S
GALIC,2046795,24,2018,6,2018,6,1,2018,6,1,-942.91,S
GALIC,2046844,24,2018,6,2018,6,21,2018,6,21,600,P
GALIC,2046893,24,2018,6,2018,6,11,2018,6,11,150,P
GALIC,2046982,24,2018,6,2018,6,1,2018,6,1,-163.58,S
GALIC,2047091,24,2018,6,2018,6,22,2018,6,22,25,P
GALIC,2047091,24,2018,6,2018,6,7,2018,6,7,25,P
GALIC,2047110,24,2018,6,2018,6,22,2018,6,22,1315.01,P
GALIC,2047110,24,2018,6,2018,6,7,2018,6,7,725.28,P
GALIC,2047116,24,2018,6,2018,6,14,2018,6,14,100,P
GALIC,2047128,24,2018,6,2018,6,22,2018,6,22,200,P
GALIC,2047128,24,2018,6,2018,6,12,2018,6,12,200,P
GALIC,2047128,24,2018,6,2018,6,7,2018,6,7,200,P
GALIC,2047166,24,2018,6,2018,6,26,2018,6,26,1536.17,P
GALIC,2047166,24,2018,6,2018,6,8,2018,6,8,1526.18,P
GALIC,2047252,24,2018,6,2018,6,23,2018,6,25,-2358.68,S
GALIC,2047361,24,2018,6,2018,6,5,2018,6,5,-637.92,S
GALIC,2047412,24,2018,6,2018,6,11,2018,6,11,100,P
GALIC,2047724,24,2018,6,2018,6,27,2018,6,27,600,P
GALIC,2047724,24,2018,6,2018,6,22,2018,6,22,150,P
GALIC,2047724,24,2018,6,2018,6,12,2018,6,12,150,P
GALIC,2047724,24,2018,6,2018,6,5,2018,6,5,150,P
GALIC,2047802,24,2018,6,2018,6,1,2018,6,1,-245.59,S
GALIC,2047840,24,2018,6,2018,6,1,2018,6,1,-79.16,S
GALIC,2047851,24,2018,6,2018,6,25,2018,6,25,274.41,P
GALIC,2047851,24,2018,6,2018,6,18,2018,6,18,274.41,P
GALIC,2047851,24,2018,6,2018,6,14,2018,6,14,274.41,P
GALIC,2047851,24,2018,6,2018,6,1,2018,6,1,274.41,P
GALIC,2047930,24,2018,6,2018,6,15,2018,6,15,-500,S
GALIC,2047965,24,2018,6,2018,6,20,2018,6,20,100,P
GALIC,2047965,24,2018,6,2018,6,8,2018,6,8,100,P
GALIC,2047988,24,2018,6,2018,6,7,2018,6,7,-375.94,S
GALIC,2048256,24,2018,6,2018,6,4,2018,6,4,-49.42,S
GALIC,2048439,24,2018,6,2018,6,13,2018,6,13,-62.41,S
GALIC,2048516,24,2018,6,2018,6,1,2018,6,1,50,P
GALIC,2048538,24,2018,6,2018,6,1,2018,6,1,-102.07,S
GALIC,2048566,24,2018,6,2018,6,11,2018,6,11,-272.53,S
GALIC,2048679,24,2018,6,2018,6,26,2018,6,26,100,P
GALIC,2048679,24,2018,6,2018,6,19,2018,6,19,100,P
GALIC,2048679,24,2018,6,2018,6,13,2018,6,13,100,P
GALIC,2048679,24,2018,6,2018,6,5,2018,6,5,100,P
GALIC,2048698,24,2018,6,2018,6,18,2018,6,18,46.15,P
GALIC,2048698,24,2018,6,2018,6,4,2018,6,4,46.15,P
GALIC,2048749,24,2018,6,2018,6,1,2018,6,1,-59.04,S
GALIC,2048999,24,2018,6,2018,6,20,2018,6,20,100,P
GALIC,2049112,24,2018,6,2018,6,18,2018,6,18,23.08,P
GALIC,2049112,24,2018,6,2018,6,4,2018,6,4,23.08,P
GALIC,2049131,24,2018,6,2018,6,20,2018,6,20,100,P
GALIC,2049288,24,2018,6,2018,6,21,2018,6,21,50,P
GALIC,2049288,24,2018,6,2018,6,7,2018,6,7,50,P
GALIC,2049331,24,2018,6,2018,6,27,2018,6,27,75,P
GALIC,2049331,24,2018,6,2018,6,12,2018,6,12,75,P
GALIC,2049354,24,2018,6,2018,6,22,2018,6,22,25,P
GALIC,2049354,24,2018,6,2018,6,7,2018,6,7,25,P
GALIC,2049393,24,2018,6,2018,6,5,2018,6,5,-147.98,S
GALIC,2049622,24,2018,6,2018,6,19,2018,6,19,25,P
GALIC,2049622,24,2018,6,2018,6,7,2018,6,7,25,P
GALIC,2049651,24,2018,6,2018,6,22,2018,6,22,25,P
GALIC,2049651,24,2018,6,2018,6,7,2018,6,7,25,P
GALIC,2049761,24,2018,6,2018,6,13,2018,6,13,-21.71,S
GALIC,2049855,24,2018,6,2018,6,14,2018,6,14,350,P
GALIC,2049896,24,2018,6,2018,6,6,2018,6,6,-812.07,S
GALIC,2049915,24,2018,6,2018,6,23,2018,6,25,-684.38,S
GALIC,2049921,24,2018,6,2018,6,27,2018,6,27,-100.62,S
GALIC,2050000,24,2018,6,2018,6,27,2018,6,27,100,P
GALIC,2050000,24,2018,6,2018,6,11,2018,6,11,100,P
GALIC,2050035,24,2018,6,2018,6,18,2018,6,18,312.92,P
GALIC,2050035,24,2018,6,2018,6,4,2018,6,4,312.92,P
GALIC,2050156,24,2018,6,2018,6,15,2018,6,15,120,P
GALIC,2050156,24,2018,6,2018,6,1,2018,6,1,120,P
GALIC,2050332,24,2018,6,2018,6,11,2018,6,11,1500,P
GALIC,2050452,24,2018,6,2018,6,28,2018,6,28,75,P
GALIC,2050454,24,2018,6,2018,6,13,2018,6,14,-5691.92,S
GALIC,2050714,24,2018,6,2018,6,1,2018,6,1,-9011.05,S
GALIC,2050911,24,2018,6,2018,6,22,2018,6,22,600,P
GALIC,2050911,24,2018,6,2018,6,12,2018,6,12,100,P
GALIC,2050911,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2050918,24,2018,6,2018,6,27,2018,6,27,-1253.97,S
GALIC,2050940,24,2018,6,2018,6,1,2018,6,1,-643.4,S
GALIC,2050977,24,2018,6,2018,6,13,2018,6,13,75,P
GALIC,2051143,24,2018,6,2018,6,5,2018,6,5,50,P
GALIC,2051182,24,2018,6,2018,6,25,2018,6,25,-48.9,S
GALIC,2051325,24,2018,6,2018,6,18,2018,6,18,27.69,P
GALIC,2051325,24,2018,6,2018,6,4,2018,6,4,27.69,P
GALIC,2051348,24,2018,6,2018,6,12,2018,6,12,-131.31,S
GALIC,2051399,24,2018,6,2018,6,19,2018,6,19,50,P
GALIC,2051399,24,2018,6,2018,6,7,2018,6,7,50,P
GALIC,2051546,24,2018,6,2018,6,15,2018,6,15,-1075.54,S
GALIC,2051547,24,2018,6,2018,6,25,2018,6,25,250,P
GALIC,2051547,24,2018,6,2018,6,18,2018,6,18,250,P
GALIC,2051593,24,2018,6,2018,6,18,2018,6,18,126.36,P
GALIC,2051593,24,2018,6,2018,6,4,2018,6,4,126.36,P
GALIC,2051844,24,2018,6,2018,6,20,2018,6,20,-92.22,S
GALIC,2051874,24,2018,6,2018,6,5,2018,6,5,200,P
GALIC,2051976,24,2018,6,2018,6,22,2018,6,22,1000,P
GALIC,2051976,24,2018,6,2018,6,15,2018,6,15,200,P
GALIC,2052094,24,2018,6,2018,6,11,2018,6,11,300,P
GALIC,2052330,24,2018,6,2018,6,28,2018,6,28,350,P
GALIC,2052330,24,2018,6,2018,6,15,2018,6,15,350,P
GALIC,2052385,24,2018,6,2018,6,2,2018,6,4,-285,S
GALIC,2052393,24,2018,6,2018,6,1,2018,6,1,-2571.28,S
GALIC,2052567,24,2018,6,2018,6,1,2018,6,1,-442.17,S
GALIC,2052659,24,2018,6,2018,6,1,2018,6,1,-50.35,S
GALIC,2052690,24,2018,6,2018,6,22,2018,6,22,252,P
GALIC,2052690,24,2018,6,2018,6,8,2018,6,8,42,P
GALIC,2052753,24,2018,6,2018,6,28,2018,6,28,100,P
GALIC,2052753,24,2018,6,2018,6,14,2018,6,14,100,P
GALIC,2052772,24,2018,6,2018,6,7,2018,6,7,-325.85,S
GALIC,2052785,24,2018,6,2018,6,11,2018,6,11,200,P
GALIC,2052861,24,2018,6,2018,6,11,2018,6,11,100,P
GALIC,2052877,24,2018,6,2018,6,29,2018,6,29,115,P
GALIC,2052877,24,2018,6,2018,6,15,2018,6,15,115,P
GALIC,2052877,24,2018,6,2018,6,4,2018,6,4,115,P
GALIC,2053064,24,2018,6,2018,6,26,2018,6,26,400,P
GALIC,2053064,24,2018,6,2018,6,8,2018,6,8,400,P
GALIC,2053136,24,2018,6,2018,6,27,2018,6,27,50,P
GALIC,2053136,24,2018,6,2018,6,7,2018,6,7,50,P
GALIC,2053163,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2053290,24,2018,6,2018,6,18,2018,6,18,53.85,P
GALIC,2053290,24,2018,6,2018,6,4,2018,6,4,53.85,P
GALIC,2053335,24,2018,6,2018,6,7,2018,6,7,40,P
GALIC,2053371,24,2018,6,2018,6,11,2018,6,11,500,P
GALIC,2053411,24,2018,6,2018,6,1,2018,6,1,-100.93,S
GALIC,2053441,24,2018,6,2018,6,20,2018,6,20,100,P
GALIC,2053811,24,2018,6,2018,6,11,2018,6,11,731,P
GALIC,2053826,24,2018,6,2018,6,22,2018,6,22,75,P
GALIC,2053826,24,2018,6,2018,6,11,2018,6,11,75,P
GALIC,2053931,24,2018,6,2018,6,1,2018,6,1,-145.68,S
GALIC,2053992,24,2018,6,2018,6,18,2018,6,18,23.08,P
GALIC,2053992,24,2018,6,2018,6,4,2018,6,4,23.08,P
GALIC,2054022,24,2018,6,2018,6,18,2018,6,18,100,P
GALIC,2054022,24,2018,6,2018,6,4,2018,6,4,100,P
GALIC,2054036,24,2018,6,2018,6,28,2018,6,28,38.47,P
GALIC,2054036,24,2018,6,2018,6,14,2018,6,14,38.47,P
GALIC,2054063,24,2018,6,2018,6,20,2018,6,20,-426.03,S
GALIC,2054108,24,2018,6,2018,6,20,2018,6,20,400,P
GALIC,2054108,24,2018,6,2018,6,6,2018,6,6,400,P
GALIC,2054138,24,2018,6,2018,6,18,2018,6,18,50,P
GALIC,2054138,24,2018,6,2018,6,1,2018,6,1,50,P
GALIC,2054238,24,2018,6,2018,6,27,2018,6,27,100,P
GALIC,2054238,24,2018,6,2018,6,13,2018,6,13,100,P
GALIC,2054238,24,2018,6,2018,6,4,2018,6,4,100,P
GALIC,2054262,24,2018,6,2018,6,18,2018,6,18,169,P
GALIC,2054262,24,2018,6,2018,6,4,2018,6,4,169,P
GALIC,2054322,24,2018,6,2018,6,29,2018,6,29,1000,P
GALIC,2054322,24,2018,6,2018,6,4,2018,6,4,1000,P
GALIC,2054364,24,2018,6,2018,6,25,2018,6,25,-3800,S
GALIC,2054377,24,2018,6,2018,6,21,2018,6,21,30,P
GALIC,2054377,24,2018,6,2018,6,5,2018,6,5,30,P
GALIC,2054626,24,2018,6,2018,6,19,2018,6,19,125,P
GALIC,2054626,24,2018,6,2018,6,6,2018,6,6,500,P
GALIC,2054626,24,2018,6,2018,6,5,2018,6,5,125,P
GALIC,2054627,24,2018,6,2018,6,29,2018,6,29,50,P
GALIC,2054627,24,2018,6,2018,6,15,2018,6,15,50,P
GALIC,2054627,24,2018,6,2018,6,1,2018,6,1,50,P
GALIC,2054632,24,2018,6,2018,6,8,2018,6,8,50,P
GALIC,2054732,24,2018,6,2018,6,20,2018,6,20,25,P
GALIC,2054732,24,2018,6,2018,6,7,2018,6,7,25,P
GALIC,2054745,24,2018,6,2018,6,19,2018,6,19,50,P
GALIC,2054745,24,2018,6,2018,6,5,2018,6,5,50,P
GALIC,2054748,24,2018,6,2018,6,26,2018,6,26,100,P
GALIC,2054748,24,2018,6,2018,6,12,2018,6,12,100,P
GALIC,2054748,24,2018,6,2018,6,4,2018,6,4,100,P
GALIC,2054810,24,2018,6,2018,6,25,2018,6,25,312.5,P
GALIC,2054810,24,2018,6,2018,6,18,2018,6,18,312.5,P
GALIC,2054851,24,2018,6,2018,6,22,2018,6,22,65,P
GALIC,2054851,24,2018,6,2018,6,7,2018,6,7,62,P
GALIC,2055002,24,2018,6,2018,6,26,2018,6,26,50,P
GALIC,2055002,24,2018,6,2018,6,19,2018,6,19,50,P
GALIC,2055002,24,2018,6,2018,6,12,2018,6,12,50,P
GALIC,2055002,24,2018,6,2018,6,5,2018,6,5,50,P
GALIC,2055080,24,2018,6,2018,6,25,2018,6,25,25,P
GALIC,2055080,24,2018,6,2018,6,12,2018,6,12,25,P
GALIC,2055086,24,2018,6,2018,6,20,2018,6,20,-684.84,S
GALIC,2055135,24,2018,6,2018,6,5,2018,6,5,-102.89,S
GALIC,2055201,24,2018,6,2018,6,18,2018,6,18,184.62,P
GALIC,2055201,24,2018,6,2018,6,4,2018,6,4,184.62,P
GALIC,2055352,24,2018,6,2018,6,1,2018,6,1,-73.15,S
GALIC,2055398,24,2018,6,2018,6,1,2018,6,1,-94.19,S
GALIC,2055482,24,2018,6,2018,6,19,2018,6,19,50,P
GALIC,2055482,24,2018,6,2018,6,1,2018,6,1,50,P
GALIC,2055548,24,2018,6,2018,6,13,2018,6,13,500,P
GALIC,2055700,24,2018,6,2018,6,18,2018,6,18,25,P
GALIC,2055700,24,2018,6,2018,6,1,2018,6,1,25,P
GALIC,2055859,24,2018,6,2018,6,8,2018,6,8,250,P
GALIC,2055861,24,2018,6,2018,6,18,2018,6,18,50,P
GALIC,2055861,24,2018,6,2018,6,15,2018,6,15,50,P
GALIC,2055893,24,2018,6,2018,6,5,2018,6,5,75,P
GALIC,2055958,24,2018,6,2018,6,26,2018,6,26,411.66,P
GALIC,2055958,24,2018,6,2018,6,8,2018,6,8,411.66,P
GALIC,2056053,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2056053,24,2018,6,2018,6,1,2018,6,1,-67.98,S
GALIC,2056077,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2056128,24,2018,6,2018,6,20,2018,6,20,920,P
GALIC,2056128,24,2018,6,2018,6,5,2018,6,5,920,P
GALIC,2056149,24,2018,6,2018,6,29,2018,6,29,45,P
GALIC,2056149,24,2018,6,2018,6,15,2018,6,15,45,P
GALIC,2056149,24,2018,6,2018,6,4,2018,6,4,45,P
GALIC,2056154,24,2018,6,2018,6,21,2018,6,21,200,P
GALIC,2056175,24,2018,6,2018,6,1,2018,6,1,1083.33,P
GALIC,2056182,24,2018,6,2018,6,29,2018,6,29,25,P
GALIC,2056182,24,2018,6,2018,6,15,2018,6,15,25,P
GALIC,2056182,24,2018,6,2018,6,1,2018,6,1,25,P
GALIC,2056205,24,2018,6,2018,6,28,2018,6,28,1074.58,P
GALIC,2056205,24,2018,6,2018,6,14,2018,6,14,548.78,P
GALIC,2056205,24,2018,6,2018,6,5,2018,6,5,387.78,P
GALIC,2056343,24,2018,6,2018,6,22,2018,6,22,200,P
GALIC,2056343,24,2018,6,2018,6,8,2018,6,8,200,P
GALIC,2200008,24,2018,6,2018,6,11,2018,6,11,200,P
GALIC,2200010,24,2018,6,2018,6,5,2018,6,5,1650,P
GALIC,2200069,24,2018,6,2018,6,25,2018,6,25,50,P
GALIC,2200069,24,2018,6,2018,6,12,2018,6,12,50,P
GALIC,2200347,24,2018,6,2018,6,27,2018,6,27,-1000,S
GALIC,2200361,24,2018,6,2018,6,20,2018,6,20,65,P
GALIC,2200361,24,2018,6,2018,6,6,2018,6,6,65,P
GALIC,2200560,24,2018,6,2018,6,1,2018,6,1,-234.12,S
GALIC,2200726,24,2018,6,2018,6,6,2018,6,6,2000,P
GALIC,2200847,24,2018,6,2018,6,20,2018,6,20,200,P
GALIC,2200847,24,2018,6,2018,6,8,2018,6,8,200,P
GALIC,2201028,24,2018,6,2018,6,4,2018,6,4,-29480.52,S
GALIC,2201073,24,2018,6,2018,6,5,2018,6,5,-69.53,S
GALIC,2201214,24,2018,6,2018,6,20,2018,6,20,75,P
GALIC,2201214,24,2018,6,2018,6,6,2018,6,6,75,P
GALIC,2201417,24,2018,6,2018,6,7,2018,6,7,100,P
GALIC,2201525,24,2018,6,2018,6,20,2018,6,20,20,P
GALIC,2201525,24,2018,6,2018,6,8,2018,6,8,20,P
GALIC,2201545,24,2018,6,2018,5,23,2018,6,18,0,S
GALIC,2201545,24,2018,6,2018,5,23,2018,6,11,0,S
GALIC,2201545,24,2018,6,2018,5,23,2018,6,8,0,S
